id,name,type,length_km,voltage,installed,capacity_mw,status,from_trf_id,from_sub_id,to_trf_id,to_sub_id
LINE-B9633997,Line_1381,Cable,44.05,20kV,02-09-19,8,Active,TRF-089B7C48,,,SUB-83DE65C0
LINE-093A85EB,Line_1382,Cable,37,110kV,03-10-22,55,Under_Repair,,SUB-83DE65C0,TRF-A9D4A27A,
LINE-CF495F42,Line_1383,Overhead,49.65,10kV,18-11-02,98,Active,TRF-E52892A6,,TRF-B5B89814,
LINE-4D112116,Line_1384,Cable,35.8,20kV,05-01-04,44,Active,TRF-AAD0DBF5,,TRF-B5AF16ED,
LINE-2AAD87A0,Line_1385,Cable,9.55,10kV,25-10-21,47,Under_Repair,TRF-44AD8D9F,,TRF-50556735,
LINE-85325D88,Line_1386,Underground,28.62,20kV,02-06-05,173,Active,TRF-3985548C,,,SUB-BC527554
LINE-FEEEF0E2,Line_1387,Cable,3.27,10kV,07-07-03,67,Active,TRF-EBE9193C,,TRF-AC787DA5,
LINE-A3B4522D,Line_1388,Overhead,44.33,20kV,06-01-21,10,Active,TRF-A8B2C2B0,,TRF-9A0DAAB8,
LINE-1CAC5FB1,Line_1389,Cable,49.77,110kV,17-06-22,133,Active,TRF-4DB0B157,,TRF-62091CF7,
LINE-CC1C6D16,Line_1390,Underground,18.03,20kV,04-01-08,80,Under_Repair,TRF-D319344C,,TRF-1748378B,
LINE-0F1DB8A6,Line_1391,Cable,44.62,10kV,10-06-13,150,Active,TRF-9A0DAAB8,,TRF-D407585E,
LINE-F40B4D32,Line_1392,Cable,20.34,20kV,21-04-01,144,Under_Repair,TRF-B417AE52,,TRF-0671F876,
LINE-56A39955,Line_1393,Cable,29.1,10kV,10-02-23,181,Active,TRF-9FD90B7C,,TRF-6D51B4AB,
LINE-5079CEB8,Line_1394,Cable,11,10kV,28-01-13,196,Active,TRF-ED6D7A12,,TRF-9FD98202,
LINE-D318A6F0,Line_1395,Cable,15.67,20kV,13-04-12,124,Under_Repair,TRF-79C90EF0,,TRF-E81B8ED7,
LINE-F45B162C,Line_1396,Overhead,45.62,10kV,31-07-17,142,Active,TRF-DB32B9ED,,TRF-F79CD9A0,
LINE-27117D42,Line_1397,Overhead,16.67,110kV,16-01-16,131,Active,TRF-C20BD27E,,TRF-2822380F,
LINE-B08AE70B,Line_1398,Overhead,48.22,20kV,05-02-14,11,Active,TRF-C3008570,,TRF-0CF96BD1,
LINE-BFA1A318,Line_1399,Cable,9.36,10kV,15-12-23,180,Active,TRF-49C98AC1,,TRF-7F842C66,
LINE-4240DC38,Line_1400,Overhead,4.99,110kV,21-03-19,92,Under_Repair,TRF-1C4B8581,,TRF-37E3E09A,
LINE-09BCF071,Line_1401,Underground,4.49,10kV,01-01-18,144,Active,TRF-F97005B2,,TRF-500230C7,
LINE-EB9E750F,Line_1402,Cable,18.06,10kV,15-02-08,15,Active,TRF-254482B2,,,SUB-2362C85A
LINE-A29CA4A0,Line_1403,Cable,13.17,20kV,23-05-01,169,Under_Repair,TRF-6EAFEF2C,,TRF-E52892A6,
LINE-32A5101C,Line_1404,Overhead,11.16,20kV,07-07-01,82,Active,TRF-7DE516F5,,TRF-A1B5D130,
LINE-AA382C90,Line_1405,Overhead,23.06,20kV,04-07-10,15,Active,TRF-F3A83308,,TRF-47CA2566,
LINE-B59A9575,Line_1406,Underground,31.02,20kV,29-02-04,8,Active,TRF-B7500BE7,,TRF-93925574,
LINE-4902D4BE,Line_1407,Overhead,26.55,10kV,20-04-15,55,Active,TRF-BFD4A5A6,,TRF-8646A9C9,
LINE-52F4EBC2,Line_1408,Underground,18.69,110kV,23-06-17,40,Under_Repair,TRF-319EF4F4,,TRF-A96E1F13,
LINE-9E5CD685,Line_1409,Cable,47.67,20kV,22-07-18,70,Under_Repair,TRF-69F82533,,TRF-7DABC19F,
LINE-7208CF82,Line_1410,Underground,48.99,10kV,05-04-18,118,Under_Repair,TRF-E8F828CA,,TRF-A9A24E1A,
LINE-0A29E75A,Line_1411,Underground,26.41,10kV,17-02-10,25,Active,TRF-BA9B0A62,,TRF-FE3C7803,
LINE-95A89D89,Line_1412,Overhead,27.34,10kV,25-10-16,34,Active,TRF-21BBE98F,,TRF-49C98AC1,
LINE-DA3132D6,Line_1413,Overhead,24.93,20kV,11-12-15,70,Active,TRF-10EAFFA5,,TRF-5C645DA1,
LINE-5D0F1B4A,Line_1414,Underground,5.93,10kV,26-07-00,89,Active,TRF-47AA6478,,TRF-14162C4E,
LINE-DCF80D78,Line_1415,Overhead,44.59,20kV,25-04-01,186,Active,TRF-2FB03AAF,,TRF-44703B4B,
LINE-6AA71CA7,Line_1416,Overhead,0.51,20kV,10-05-00,81,Active,TRF-6E795249,,TRF-38E0E487,
LINE-230C6974,Line_1417,Cable,4.7,10kV,21-11-17,4,Active,TRF-C27C1428,,TRF-1A519A7B,
LINE-9829D98D,Line_1418,Cable,7.92,10kV,08-01-00,118,Active,TRF-9920E857,,TRF-E030BC53,
LINE-E827AE6E,Line_1419,Underground,7.17,10kV,27-09-01,189,Active,TRF-C700F5DB,,TRF-5D9EC70C,
LINE-ACD5415D,Line_1420,Overhead,45.71,20kV,16-12-01,32,Active,TRF-B001C8CB,,TRF-6AE1A667,
LINE-FE5AC39D,Line_1421,Overhead,28.04,20kV,26-11-09,148,Active,TRF-D549662B,,TRF-E9A52B26,
LINE-E2EE86D2,Line_1422,Cable,46.22,20kV,16-09-13,136,Under_Repair,,SUB-F98EAA69,TRF-284B83EB,
LINE-B4E7CF3E,Line_1423,Underground,24.23,10kV,14-04-19,115,Active,TRF-012FE7D7,,TRF-5598A61C,
LINE-9721D95F,Line_1424,Overhead,4.17,10kV,04-02-06,25,Active,TRF-3B9B4AF8,,TRF-A047379E,
LINE-5ED7E048,Line_1425,Overhead,36.15,20kV,07-04-06,41,Active,TRF-4E47D05A,,TRF-83515389,
LINE-0F60BD48,Line_1426,Cable,15.58,10kV,07-03-09,172,Active,TRF-E7B5D2B2,,TRF-F38CDC1C,
LINE-7CE0ACD6,Line_1427,Cable,2.51,10kV,06-07-19,5,Active,TRF-518601AC,,TRF-1D582747,
LINE-A58A925D,Line_1428,Underground,23.76,20kV,10-03-14,38,Active,TRF-44E45EF8,,TRF-284B83EB,
LINE-C1C896FC,Line_1429,Cable,15.95,20kV,02-11-10,63,Active,TRF-49071570,,TRF-48770BC8,
LINE-1A9A9B2E,Line_1430,Underground,33.06,10kV,25-02-06,36,Active,TRF-B9DA8FAE,,TRF-1E4D67A0,
LINE-EA5B1656,Line_1431,Overhead,4.51,10kV,07-05-04,18,Under_Repair,TRF-D954370F,,TRF-2822380F,
LINE-BC1443BE,Line_1432,Overhead,44.6,10kV,03-07-19,196,Active,TRF-772286D5,,TRF-274927A9,
LINE-87BD75F7,Line_1433,Cable,36.07,110kV,06-06-01,49,Active,TRF-3C0C5B13,,TRF-14AF2EA3,
LINE-4B9BF5DD,Line_1434,Underground,19.51,10kV,06-11-02,132,Active,TRF-1AE9B1C0,,TRF-D87B8125,
LINE-2E7AC191,Line_1435,Cable,15.99,10kV,16-03-13,27,Under_Repair,TRF-9A52C354,,TRF-C1D2E717,
LINE-A2078FEC,Line_1436,Cable,1.23,10kV,22-02-11,30,Active,TRF-56983722,,TRF-2671748C,
LINE-D91CBD75,Line_1437,Overhead,33.72,20kV,11-04-22,58,Active,TRF-F737FF89,,TRF-9B4DAF2F,
LINE-A7EC6E58,Line_1438,Underground,2.52,20kV,21-04-10,74,Active,TRF-EE688953,,TRF-87E412AA,
LINE-BEC1E5D3,Line_1439,Cable,11.74,10kV,19-05-02,192,Active,TRF-254482B2,,TRF-5352DF13,
LINE-D9A91742,Line_1440,Overhead,19.21,10kV,28-03-24,104,Under_Repair,TRF-DD2F69BC,,TRF-03B46EE8,
LINE-3590D7C7,Line_1441,Underground,20.27,10kV,02-04-24,2,Active,TRF-5E15F19D,,TRF-AEE9F0FE,
LINE-99A983B4,Line_1442,Cable,40.22,20kV,08-12-21,152,Active,TRF-9B71805D,,TRF-C3008570,
LINE-B58F4D40,Line_1443,Cable,13.51,20kV,12-05-16,31,Active,TRF-B7C1A947,,TRF-EA18190E,
LINE-778BCAF4,Line_1444,Cable,30.57,10kV,09-03-13,2,Active,TRF-374D10EB,,TRF-3F4A71D1,
LINE-CE605554,Line_1445,Cable,15.49,20kV,05-05-09,116,Active,TRF-4DCD3A3F,,TRF-AF225B11,
LINE-B42B5BD3,Line_1446,Cable,19.11,10kV,21-01-04,49,Under_Repair,TRF-22690B1F,,TRF-FFBF0966,
LINE-A46C6265,Line_1447,Cable,48.45,20kV,31-05-06,145,Under_Repair,TRF-9109276B,,TRF-65BB3188,
LINE-40424518,Line_1448,Cable,2.17,20kV,27-04-12,112,Active,TRF-424298DC,,TRF-40504914,
LINE-491640C3,Line_1449,Cable,2.48,10kV,19-01-09,159,Under_Repair,TRF-9098F318,,TRF-60953150,
LINE-5E944C99,Line_1450,Overhead,36.9,110kV,13-05-13,89,Under_Repair,TRF-43AC90B1,,TRF-60CB0F47,
LINE-9BC2CB7C,Line_1451,Overhead,8.39,110kV,13-04-17,126,Active,TRF-AEE9F0FE,,TRF-89F6C13A,
LINE-EBE3573A,Line_1452,Underground,17.34,20kV,20-12-10,32,Active,TRF-D9F376F1,,TRF-52320CCA,
LINE-56A2687A,Line_1453,Cable,36.56,110kV,05-12-08,142,Active,TRF-35781BB5,,TRF-EAD6840A,
LINE-0099AB5F,Line_1454,Underground,0.47,110kV,28-02-21,125,Active,TRF-57F1D40C,,TRF-BAE7B76D,
LINE-A9F24CAB,Line_1455,Cable,36.6,400kV,09-12-04,76,Active,,SUB-2362C85A,TRF-56983722,
LINE-7AA8E34F,Line_1456,Cable,18.62,10kV,18-03-09,172,Under_Repair,TRF-045D0C4D,,TRF-ED6D7A12,
LINE-6420C8C0,Line_1457,Cable,35.77,20kV,06-12-07,46,Active,TRF-8F804E13,,TRF-9A0DAAB8,
LINE-604291D9,Line_1458,Underground,18.56,20kV,10-07-02,54,Active,TRF-D07746F5,,TRF-491C717B,
LINE-CDC10F60,Line_1459,Overhead,0.48,110kV,16-04-13,155,Active,TRF-CED4F024,,TRF-5921A4D8,
LINE-3906D752,Line_1460,Cable,41.02,110kV,02-10-22,128,Active,TRF-EBFD2A7E,,TRF-6BC9B517,
LINE-4F19850D,Line_1461,Cable,4.57,10kV,22-04-03,83,Under_Repair,TRF-BDD21126,,TRF-436BA97A,
LINE-A9F1CCE5,Line_1462,Underground,40.09,10kV,25-11-17,166,Active,TRF-EBDA3223,,TRF-ACDAAB6E,
LINE-0ED194B6,Line_1463,Overhead,35.45,20kV,26-12-15,44,Active,TRF-A08FD378,,,SUB-9BA43355
LINE-4780F201,Line_1464,Cable,14.47,10kV,25-01-07,86,Active,TRF-1E8D916B,,TRF-D76F1C7E,
LINE-EA72645A,Line_1465,Underground,19.6,10kV,07-07-11,78,Active,TRF-28EDDDF8,,TRF-8B950D71,
LINE-BF031230,Line_1466,Overhead,6.09,10kV,24-10-05,4,Active,TRF-958E664E,,TRF-44207EA1,
LINE-A67E1BA1,Line_1467,Overhead,7.39,10kV,07-02-23,46,Active,TRF-68DAE0EC,,TRF-AD01F9F5,
LINE-295CBE89,Line_1468,Overhead,7.93,20kV,18-02-07,13,Active,TRF-089B7C48,,TRF-69F82533,
LINE-772939ED,Line_1469,Cable,36.53,110kV,11-09-21,157,Active,,SUB-C0591BC3,TRF-C45FE69B,
LINE-4D79A286,Line_1470,Underground,8.41,110kV,09-02-06,41,Active,TRF-284B83EB,,TRF-7BD72538,
LINE-66CC3ED1,Line_1471,Underground,25.49,20kV,26-12-11,77,Under_Repair,,SUB-4DF7C565,TRF-01867AEB,
LINE-E2EC6A95,Line_1472,Overhead,9.48,110kV,23-02-20,36,Active,TRF-C771C6A7,,TRF-46072055,
LINE-26B17A12,Line_1473,Underground,7.1,110kV,27-01-18,82,Active,TRF-003228DA,,TRF-5F8EAFCA,
LINE-A1C9069C,Line_1474,Cable,34.3,20kV,07-01-21,52,Active,TRF-A5902F4D,,TRF-E6E595B4,
LINE-BF0C3D9C,Line_1475,Underground,45.51,10kV,05-09-15,43,Under_Repair,TRF-9A52C354,,TRF-E52892A6,
LINE-93454D5D,Line_1476,Underground,47.04,10kV,14-06-01,83,Active,TRF-4326A645,,TRF-F956E9F2,
LINE-EA9BEB99,Line_1477,Overhead,2.63,20kV,18-10-23,47,Active,TRF-45A42FBD,,TRF-284B83EB,
LINE-075CE2F6,Line_1478,Overhead,44.46,110kV,02-10-11,168,Active,TRF-F010693D,,TRF-5E508577,
LINE-8E9FC0AB,Line_1479,Overhead,7.79,20kV,18-08-23,85,Active,TRF-A26D163E,,TRF-851B820C,
LINE-E4A09C3F,Line_1480,Underground,15.38,20kV,01-09-03,59,Active,TRF-01867AEB,,TRF-21E50199,
LINE-EFF710F7,Line_1481,Underground,24.5,10kV,26-07-13,75,Active,TRF-4A769576,,TRF-7E800AC8,
LINE-80BB5CD4,Line_1482,Underground,33.71,20kV,12-08-06,194,Active,TRF-EF1F6D25,,TRF-93CBAB9E,
LINE-5DC7A875,Line_1483,Overhead,46.75,20kV,06-11-15,186,Active,TRF-0B2FD564,,TRF-C2D4195F,
LINE-FA2D09CC,Line_1484,Underground,20.63,10kV,22-05-10,40,Active,TRF-13D3FF89,,TRF-749AFC69,
LINE-EBE3D141,Line_1485,Underground,42.71,20kV,02-07-23,81,Active,TRF-A4C28329,,TRF-09CC8D07,
LINE-C3921B4E,Line_1486,Cable,46.91,20kV,07-04-06,2,Active,TRF-CE241410,,TRF-4FC3BFAB,
LINE-46D95297,Line_1487,Overhead,24.72,10kV,13-05-01,96,Active,TRF-CE2285F2,,TRF-5598A61C,
LINE-50302EF0,Line_1488,Underground,3.99,20kV,10-05-00,180,Active,TRF-022AA10C,,TRF-D990E842,
LINE-E985D704,Line_1489,Cable,32.69,10kV,01-07-19,45,Active,TRF-AA0A3F66,,TRF-B85828CD,
LINE-D11FBBAC,Line_1490,Cable,8.99,10kV,07-01-11,170,Under_Repair,TRF-A047379E,,TRF-F571F101,
LINE-C484FEDB,Line_1491,Underground,34.78,20kV,14-02-20,19,Active,TRF-54840AD9,,TRF-74D6508D,
LINE-F2EEC0B5,Line_1492,Underground,40.44,10kV,18-11-12,99,Active,TRF-D0349D6D,,TRF-C98359DB,
LINE-E30390B7,Line_1493,Cable,0.72,20kV,14-12-19,108,Active,TRF-2FB03AAF,,TRF-467EB92C,
LINE-0D5AD753,Line_1494,Overhead,48.63,20kV,11-06-05,191,Active,TRF-97CD4529,,TRF-DD2F69BC,
LINE-4F5BB911,Line_1495,Cable,36.07,20kV,20-12-07,136,Active,TRF-80B3CAB1,,TRF-3EC49850,
LINE-2C55FC76,Line_1496,Cable,24.96,20kV,06-01-21,150,Active,TRF-65BB3188,,TRF-A9E458B4,
LINE-18D78615,Line_1497,Overhead,3.04,10kV,15-10-15,85,Active,TRF-2EFD2BF0,,TRF-0EDB3EDE,
LINE-1D91E017,Line_1498,Overhead,38.13,10kV,23-10-20,167,Under_Repair,TRF-772286D5,,TRF-CC476953,
LINE-05ECF937,Line_1499,Cable,18.31,10kV,22-05-21,175,Active,TRF-3724A5F6,,TRF-AD01F9F5,
LINE-275DF315,Line_1500,Cable,17.52,110kV,22-09-08,49,Active,TRF-4DB0B157,,TRF-FBDFA611,
LINE-E26FCCDE,Line_1501,Overhead,23.69,110kV,31-08-04,35,Under_Repair,TRF-F51E8317,,TRF-03141A85,
LINE-A400E412,Line_1502,Cable,44.38,20kV,22-05-15,26,Under_Repair,TRF-D5379D65,,TRF-ABA537D1,
LINE-27E48D43,Line_1503,Overhead,27.53,10kV,21-09-16,147,Under_Repair,TRF-06694790,,TRF-79F60FF0,
LINE-6B0A87BB,Line_1504,Underground,14.75,20kV,01-07-08,18,Active,TRF-E370D5BC,,TRF-D07746F5,
LINE-41B3028E,Line_1505,Overhead,41.3,20kV,02-01-03,10,Active,,SUB-4F94E9B4,TRF-8F804E13,
LINE-5B99D2E0,Line_1506,Underground,13.79,20kV,01-04-17,63,Active,TRF-E36A09E8,,TRF-74D6508D,
LINE-B723D9FD,Line_1507,Cable,1.42,20kV,27-10-15,112,Active,TRF-A7313725,,TRF-9920E857,
LINE-1DDBEF7C,Line_1508,Cable,7.74,400kV,10-10-15,6,Active,,SUB-0F2A0504,TRF-60029226,
LINE-2CD1D446,Line_1509,Overhead,15.87,10kV,31-08-19,28,Active,TRF-D1A160DC,,TRF-0CC40B48,
LINE-F7813BEA,Line_1510,Overhead,2.46,10kV,19-06-18,185,Active,TRF-FC1E0D0D,,TRF-4F74CDB1,
LINE-EE15F6F1,Line_1511,Underground,43.61,110kV,01-11-06,74,Active,TRF-495F8566,,TRF-83D9DD54,
LINE-A8ADB438,Line_1512,Overhead,3.35,10kV,01-10-08,67,Active,TRF-5E15F19D,,TRF-7B4E7F3C,
LINE-BDF2ECFB,Line_1513,Overhead,14.67,110kV,24-12-10,189,Active,TRF-D34FFB59,,TRF-F571F101,
LINE-10EACAE2,Line_1514,Cable,26.89,10kV,10-11-13,83,Active,TRF-DDC04DD5,,TRF-AC028D74,
LINE-648802FC,Line_1515,Overhead,10.54,20kV,22-09-16,74,Active,TRF-66C42A25,,,SUB-DA21F592
LINE-7F42E85C,Line_1516,Cable,11.43,10kV,05-11-12,1,Active,TRF-11C0AE49,,TRF-8F7BC6DF,
LINE-3DADC28F,Line_1517,Overhead,31.2,10kV,20-06-00,84,Active,TRF-40504914,,TRF-9920E857,
LINE-21C20C5E,Line_1518,Overhead,33.9,110kV,31-07-17,150,Active,TRF-8B950D71,,TRF-76404C11,
LINE-7AEAD843,Line_1519,Cable,22.13,110kV,08-03-09,94,Active,,SUB-EE903A64,TRF-A55B1271,
LINE-B5502891,Line_1520,Underground,34.35,110kV,30-06-10,63,Active,TRF-234703FD,,TRF-B001C8CB,
LINE-3D1B87E4,Line_1521,Underground,25.49,20kV,27-10-02,111,Active,TRF-B157CFA1,,TRF-A92173D8,
LINE-FDD0FCB0,Line_1522,Underground,0.27,10kV,03-03-04,17,Active,TRF-75484DDF,,TRF-89F6C13A,
LINE-68A69C97,Line_1523,Cable,40.59,10kV,28-02-06,11,Under_Repair,TRF-1365ECCB,,TRF-6EAFEF2C,
LINE-8E109454,Line_1524,Cable,8.39,110kV,06-06-12,137,Under_Repair,TRF-8CEE733F,,TRF-40312CDB,
LINE-8FCCD790,Line_1525,Underground,43.79,10kV,20-02-19,141,Active,TRF-3F4A71D1,,TRF-0EDB0CC3,
LINE-27298645,Line_1526,Cable,27.96,10kV,21-10-03,150,Active,TRF-371ACB5C,,TRF-A7925B45,
LINE-FD132781,Line_1527,Cable,48.74,10kV,27-02-24,139,Active,TRF-3F4A71D1,,TRF-C55F3272,
LINE-6F5156D4,Line_1528,Cable,25.14,20kV,08-01-10,73,Under_Repair,TRF-F9333865,,TRF-83D9DD54,
LINE-2F9E0EE1,Line_1529,Cable,47.87,20kV,04-06-13,62,Active,TRF-D76F1C7E,,TRF-1365ECCB,
LINE-75725B7E,Line_1530,Underground,8.05,10kV,22-01-11,190,Under_Repair,TRF-79BBF55B,,TRF-04256928,
LINE-4FAA87E0,Line_1531,Underground,47.42,400kV,04-02-04,54,Under_Repair,,SUB-2362C85A,TRF-8353F576,
LINE-C3909E1E,Line_1532,Cable,24.56,10kV,15-02-19,167,Active,TRF-AFB0147D,,TRF-85EE3D93,
LINE-FFA46F2C,Line_1533,Underground,15.03,10kV,24-03-09,183,Active,TRF-F571F101,,TRF-4313F9C6,
LINE-72905535,Line_1534,Cable,22.16,110kV,13-12-07,143,Under_Repair,TRF-5D4941B0,,TRF-57FCD670,
LINE-B5FFAA77,Line_1535,Underground,45.88,20kV,30-05-00,53,Active,TRF-9941F324,,TRF-68994394,
LINE-713C4FE1,Line_1536,Underground,38.88,20kV,22-04-08,105,Active,TRF-B28C38AF,,TRF-5C645DA1,
LINE-AFE21893,Line_1537,Overhead,18.75,10kV,18-04-18,45,Active,TRF-64144C57,,TRF-44251C39,
LINE-8B7EB804,Line_1538,Overhead,22.82,400kV,27-02-03,109,Active,,SUB-2362C85A,TRF-88EB83B8,
LINE-8B31C8FB,Line_1539,Overhead,35.29,20kV,19-11-06,45,Active,TRF-0250A9D7,,TRF-522437CA,
LINE-350472CD,Line_1540,Overhead,44.09,10kV,05-09-22,33,Under_Repair,TRF-22690B1F,,TRF-DF673EA2,
LINE-00266EE3,Line_1541,Overhead,25.91,110kV,21-07-04,27,Active,TRF-32186056,,TRF-0FEE19EA,
LINE-09EF95C8,Line_1542,Cable,9.08,20kV,23-04-01,200,Active,TRF-4CA4AB1D,,TRF-0A84101B,
LINE-922045B3,Line_1543,Overhead,31.62,10kV,04-03-10,90,Active,TRF-766B76A3,,TRF-E34FF51F,
LINE-24C81B49,Line_1544,Overhead,22.73,20kV,21-08-13,166,Active,TRF-44207EA1,,TRF-02B2443A,
LINE-9A9D6842,Line_1545,Cable,49.76,20kV,17-09-04,158,Active,TRF-5D65B53D,,TRF-0B2FD564,
LINE-BE83D771,Line_1546,Overhead,8.08,10kV,03-05-02,174,Active,TRF-5DD93762,,,SUB-5651541E
LINE-74EA9BE4,Line_1547,Underground,26.31,10kV,20-07-16,97,Active,TRF-53B774E8,,TRF-1AF1E278,
LINE-1F616BE1,Line_1548,Overhead,27.84,400kV,25-10-12,54,Active,,SUB-7C38593A,TRF-F010693D,
LINE-7073554E,Line_1549,Cable,36.81,10kV,28-10-17,120,Active,TRF-D3967E78,,TRF-5387E1F7,
LINE-63E82873,Line_1550,Underground,21.86,10kV,16-12-15,93,Under_Repair,TRF-12A3C5AE,,TRF-99287DD4,
LINE-3EC36DC9,Line_1551,Overhead,28.16,10kV,10-12-14,134,Under_Repair,TRF-80ACACC9,,TRF-75484DDF,
LINE-676271FA,Line_1552,Underground,9.52,10kV,17-10-16,161,Active,TRF-7783FF93,,,SUB-05059590
LINE-322C31F4,Line_1553,Cable,12.25,20kV,26-07-14,106,Under_Repair,TRF-4EEFD747,,TRF-FBDFA611,
LINE-C7A58630,Line_1554,Cable,27.3,110kV,27-09-17,170,Active,TRF-8407DC19,,TRF-46E46E5D,
LINE-832B2704,Line_1555,Cable,21.74,10kV,07-02-22,47,Under_Repair,TRF-2C8284C9,,TRF-44251C39,
LINE-E750ED83,Line_1556,Overhead,37.86,20kV,08-01-09,142,Active,TRF-44207EA1,,TRF-E1B97D8F,
LINE-BE30B693,Line_1557,Cable,28.02,10kV,23-02-21,21,Active,TRF-9B4DAF2F,,TRF-F909C69E,
LINE-E1D735E3,Line_1558,Underground,27.47,110kV,01-02-15,117,Active,,SUB-C729E33A,TRF-8407DC19,
LINE-2E4E220D,Line_1559,Overhead,2.57,110kV,12-11-14,131,Under_Repair,TRF-5E806F57,,TRF-AEE018EA,
LINE-D3D83651,Line_1560,Cable,46.5,10kV,11-06-22,36,Under_Repair,TRF-A2C378C8,,TRF-7AA1CE6C,
LINE-F8410DFC,Line_1561,Overhead,49.97,20kV,07-01-09,31,Active,TRF-975C276C,,,SUB-561304A2
LINE-32259550,Line_1562,Overhead,43.08,10kV,14-01-02,75,Active,TRF-9CDF3283,,TRF-E5ED7591,
LINE-1CFD07F4,Line_1563,Underground,32.68,110kV,05-01-01,104,Active,TRF-4444B3C3,,TRF-48212B64,
LINE-EF4ED31E,Line_1564,Overhead,36.9,400kV,12-03-24,55,Active,,SUB-C031CE7E,TRF-53C9515A,
LINE-43FF5C3B,Line_1565,Cable,29.08,20kV,23-10-22,179,Under_Repair,TRF-4AEBD16D,,TRF-AB696DB6,
LINE-0520BDFA,Line_1566,Cable,0.92,10kV,08-03-12,63,Active,TRF-AB696DB6,,TRF-C69C0900,
LINE-9A0018AB,Line_1567,Underground,36.38,10kV,29-08-20,193,Under_Repair,TRF-80ACACC9,,TRF-FCB31B3E,
LINE-FFFD1FC8,Line_1568,Overhead,12.98,10kV,21-07-05,30,Active,TRF-F816A9E5,,TRF-6B3504A7,
LINE-37ABB939,Line_1569,Underground,37.9,20kV,02-02-15,141,Under_Repair,TRF-F4A50547,,TRF-61EE2250,
LINE-4161E1C0,Line_1570,Overhead,30.81,110kV,03-01-05,131,Active,TRF-EBFD2A7E,,TRF-37B61C75,
LINE-4826B537,Line_1571,Overhead,25.12,110kV,15-01-12,136,Active,TRF-B3FE027F,,,SUB-93BD374B
LINE-A73F3FBE,Line_1572,Cable,6.16,10kV,25-02-15,63,Active,TRF-A1B32B60,,TRF-7562AD67,
LINE-798621BD,Line_1573,Underground,43.45,20kV,28-12-07,87,Active,TRF-6E957E3B,,TRF-526BEAA5,
LINE-3936204A,Line_1574,Underground,23.41,110kV,14-10-23,74,Active,TRF-EBC7171B,,TRF-E7A14E24,
LINE-DBA695EC,Line_1575,Overhead,0.37,110kV,19-09-09,18,Active,TRF-B3FE027F,,TRF-03141A85,
LINE-C686014E,Line_1576,Overhead,16.66,20kV,19-06-14,2,Active,TRF-EF511071,,TRF-14F16957,
LINE-1D0B0DAE,Line_1577,Overhead,38.77,10kV,13-09-18,57,Active,TRF-AB696DB6,,TRF-2B241732,
LINE-A7B6F055,Line_1578,Cable,10.43,110kV,22-03-24,108,Active,TRF-9A21D87E,,TRF-772286D5,
LINE-D3D74973,Line_1579,Underground,38.26,20kV,20-05-18,24,Active,TRF-A9A9198F,,TRF-CDE86A03,
LINE-55FA7ECA,Line_1580,Underground,32.86,20kV,07-09-05,74,Active,TRF-8DB8D141,,TRF-B96CAB5D,
LINE-E7AFF1E0,Line_1581,Cable,39.45,20kV,17-09-12,77,Active,TRF-6EC8265F,,TRF-F067993C,
LINE-9268AE32,Line_1582,Cable,27.57,400kV,01-03-05,2,Active,,SUB-BC527554,TRF-CFBBF746,
LINE-15CE549A,Line_1583,Cable,16.16,20kV,02-01-18,149,Under_Repair,,SUB-71D70482,TRF-C3008570,
LINE-61FEFC36,Line_1584,Underground,29.34,10kV,12-12-24,128,Active,TRF-15A1CBB3,,TRF-62091CF7,
LINE-906DC292,Line_1585,Cable,0.59,10kV,03-12-09,129,Under_Repair,TRF-F3F6F533,,TRF-7783FF93,
LINE-BB3DEB62,Line_1586,Overhead,41.78,10kV,05-02-20,16,Active,TRF-472F2640,,TRF-B22A5D08,
LINE-34682712,Line_1587,Cable,45.45,110kV,01-05-08,55,Active,TRF-D0D411E6,,,SUB-716960EF
LINE-9AB6371A,Line_1588,Cable,21.04,20kV,01-09-11,137,Under_Repair,,SUB-22B3106C,TRF-766B76A3,
LINE-271A18DE,Line_1589,Overhead,15.28,10kV,06-11-04,46,Active,TRF-E6D65F6E,,TRF-44AD8D9F,
LINE-03EAB765,Line_1590,Overhead,48.67,110kV,16-07-04,121,Active,TRF-6B414B12,,TRF-CE5A2DA3,
LINE-807B9114,Line_1591,Cable,44,20kV,07-08-09,18,Active,TRF-04136431,,TRF-CFBBF746,
LINE-AFD3ACFF,Line_1592,Cable,3.69,20kV,14-01-14,40,Active,TRF-8FC412EE,,TRF-83D9DD54,
LINE-755EF174,Line_1593,Cable,11.73,20kV,08-04-15,169,Active,,SUB-E0FDF4F5,,SUB-2A63C9C8
LINE-BD362FA8,Line_1594,Cable,24.05,10kV,26-06-22,45,Active,TRF-3CE3E202,,,SUB-DA21F592
LINE-4D6A50B5,Line_1595,Cable,19.87,10kV,01-08-19,93,Under_Repair,TRF-889045B4,,TRF-46E46E5D,
LINE-1F3DBBA9,Line_1596,Overhead,40.79,20kV,09-07-05,145,Under_Repair,TRF-B9ED7385,,TRF-D3461B04,
LINE-2544BFD8,Line_1597,Cable,28.16,10kV,13-11-08,147,Active,TRF-5B438B81,,TRF-BCAFA9D2,
